Date,FIPS,Week,Dist_Total,Dist_Janssen,Dist_Moderna,Dist_Pfizer,Given_Total,Given_Janssen,Given_Moderna,Given_Pfizer
2021-04-23,34,16,7823305,445300,3298800,4079205,6720403,269013,2954837,3496078
2021-04-23,42,16,11575915,849500,4970600,5755815,9239553,328509,3967389,4943422
2021-04-23,27,16,4600770,267600,1949100,2384070,4005624,194522,1726906,2083964
2021-04-23,40,16,3637775,192700,1599400,1845675,2564987,68283,1188152,1308518
2021-04-23,54,16,1607885,95500,743500,768885,1124465,19028,540000,565437
2021-04-23,28,16,2357695,151000,1048200,1158495,1518877,44875,735458,737684
2021-04-23,9,16,3686495,219800,1516500,1950195,2957181,118515,1230876,1607554
2021-04-23,50,16,623570,40200,278000,305370,506735,23693,226333,256191
2021-04-23,48,16,23429775,1584000,9696300,12149475,17543688,636725,7740934,9165330
2021-04-23,25,16,6623650,376000,2786400,3461250,5563298,210061,2421519,2931631
2021-04-23,19,16,2639305,162400,1151100,1325805,2208348,90060,1035011,1083155
2021-04-23,53,16,6515670,393600,2798100,3323970,5316416,192741,2286355,2833957
2021-04-23,56,16,473415,31400,228100,213915,340781,11249,165080,164277
2021-04-23,33,16,1187515,82800,520300,584415,1120433,50113,485735,584558
2021-04-23,46,16,844705,53300,386000,405405,660751,18098,305828,336812
2021-04-23,36,16,17275725,952150,7434500,8889075,14374751,578791,6246390,7546987
2021-04-23,45,16,4239835,257000,1749500,2233335,3021647,96353,1197752,1726487
2021-04-23,24,16,5479380,311600,2273200,2894580,4394132,184513,1901715,2305126
2021-04-23,15,16,1362400,70000,559200,733200,1118285,19713,385885,618927
2021-04-23,1,16,3898820,244000,1705600,1949220,2429629,72509,1157043,1200077
2021-04-23,8,16,4923030,290200,2145800,2487030,4068389,143196,1861913,2062196
2021-04-23,44,16,1026595,53700,418900,553995,828821,37726,358632,432439
2021-04-23,23,16,1241960,80200,547900,613860,1088047,70222,481643,536063
2021-04-23,17,16,11157935,709200,4713200,5735535,8741918,303355,3783812,4650258
2021-04-23,30,16,939325,61100,430700,447525,714287,21672,344006,348428
2021-04-23,10,16,893875,50600,382100,461175,694722,29909,274096,390520
2021-04-23,18,16,5150080,337300,2167800,2644980,3863663,123938,1640663,2091944
2021-04-23,38,16,624340,31600,282300,310440,540817,21646,237998,281173
2021-04-23,16,16,1373415,83100,592800,697515,1017413,29988,455912,531054
2021-04-23,22,16,3587450,222400,1549600,1815450,2597790,89760,1193409,1313661
2021-04-22,17,16,10936675,709200,4606600,5620875,8606345,302555,3725725,4573659
2021-04-22,51,16,7285025,414600,3088400,3782025,5968173,213777,2521472,3231308
2021-04-22,47,16,5253610,326500,2256000,2671110,3699866,107271,1637632,1950093
2021-04-22,5,16,2504630,157900,1119400,1227330,1667028,54175,786265,826173
2021-04-22,40,16,3622435,192700,1598100,1831635,2546118,68203,1177491,1300390
2021-04-22,50,16,616260,40200,274200,301860,502374,23687,224547,253622
2021-04-22,37,16,8696660,543900,3642800,4509960,6476136,234364,2720369,3521074
2021-04-22,46,16,841165,53300,384800,403065,650608,18045,301581,330969
2021-04-22,56,16,472815,31400,227500,213915,337560,11209,163382,162794
2021-04-22,15,16,1357760,70000,556900,730860,1104900,19558,381685,609897
2021-04-22,24,16,5368850,311600,2243400,2813850,4315837,184253,1865062,2263790
2021-04-22,19,16,2619655,162400,1149000,1308255,2176895,89979,1022337,1064457
2021-04-22,55,16,4783195,283300,2062200,2437695,4240048,169461,1824660,2245476
2021-04-22,6,16,35048770,2259300,14961400,17828070,27384986,1068078,12160141,14153873
2021-04-22,33,16,1181245,82800,515200,583245,1117327,50113,484454,582733
2021-04-22,44,16,1017205,53700,417700,545805,818872,37709,357149,423990
2021-04-22,1,16,3825010,244000,1682100,1898910,2394304,72435,1139773,1182096
2021-04-22,22,16,3569610,222400,1545800,1801410,2567548,89715,1176945,1299935
2021-04-22,49,16,2326870,137800,1029600,1159470,1970752,83770,852871,1034111
2021-04-22,28,16,2343765,151000,1044800,1147965,1503377,44858,728802,728857
2021-04-22,23,16,1233010,80200,544800,608010,1068265,69993,473201,524957
2021-04-22,34,16,7729345,445300,3272700,4011345,6605809,268585,2902920,3433829
2021-04-22,54,16,1591345,95500,729300,766545,1108422,19025,532373,557024
2021-04-22,11,16,737115,44500,307100,385515,539240,20071,206454,312713
2021-04-22,20,16,2493465,143100,1143900,1206465,1879973,56649,873308,949515
2021-04-22,13,16,8608795,497900,3703700,4407195,5740162,138815,2611724,2989306
2021-04-22,21,16,3620485,221500,1561500,1837485,2934874,105765,1330926,1497909
2021-04-22,30,16,934615,61100,429500,444015,705683,21625,340800,343078
2021-04-22,36,16,16989215,952150,7233400,8803665,14171716,576664,6163285,7429252
2021-04-22,4,16,6070975,372800,2674700,3023475,4688598,132029,2048919,2505085
2021-04-22,10,16,880165,50600,371900,457665,682998,28667,270167,383969
2021-04-22,31,16,1629900,96600,683100,850200,1330661,51713,570302,706353
2021-04-22,32,16,2333230,146900,994100,1192230,1901548,70977,798466,1032105
2021-04-22,42,16,11398645,849500,4946600,5602545,9007319,326205,3864864,4816019
2021-04-22,39,16,9838365,534500,4158400,5145465,7654474,284142,3329936,4033629
2021-04-22,18,16,5102410,337300,2156400,2608710,3811526,123896,1619696,2061035
2021-04-22,12,16,18941505,1343800,8007800,9589905,13856952,530530,6057688,7247554
2021-04-22,35,16,1958235,124400,829000,1004835,1674797,45699,743792,883209
2021-04-22,2,16,751205,51600,325400,374205,530134,13709,236952,279398
2021-04-22,29,16,4922515,276100,2061300,2585115,3639625,118141,1458155,2062988
2021-04-22,8,16,4890000,290200,2135000,2464800,4003990,143077,1827141,2032698
2021-04-22,48,16,23207205,1584000,9627000,11996205,17307611,635554,7638288,9033070
2021-04-22,25,16,6520590,376000,2762900,3381690,5467558,209444,2387985,2870049
2021-04-22,45,16,4219665,257000,1742200,2220465,2985791,96207,1181310,1707219
2021-04-22,26,16,8545180,520700,3663500,4360980,6440845,225911,2838110,3375589
2021-04-22,9,16,3588735,219800,1498300,1870635,2913574,118043,1212181,1583125
2021-04-22,41,16,3486345,226600,1526000,1733745,2681488,90832,1190260,1398967
2021-04-22,38,16,620830,31600,282300,306930,534462,21646,235528,277288
2021-04-22,53,16,6446970,393600,2776200,3277170,5224178,192580,2248470,2779799
2021-04-22,27,16,4566270,267600,1938000,2360670,3939904,194466,1698586,2046623
2021-04-22,16,16,1350455,83100,590900,676455,1004155,29933,450748,523026
2021-04-21,38,16,601100,31600,273100,296400,530830,21641,234024,275165
2021-04-21,22,16,3563140,222400,1540500,1800240,2540302,89516,1160814,1289020
2021-04-21,5,16,2472660,157900,1088600,1226160,1645403,53896,776156,814960
2021-04-21,21,16,3604785,221500,1545800,1837485,2900342,105691,1315894,1478486
2021-04-21,42,16,11156275,849500,4717100,5589675,8871360,325257,3807708,4738173
2021-04-21,44,16,983725,53700,400600,529425,807630,37631,352018,417957
2021-04-21,51,16,7215325,414600,3018700,3782025,5873177,213580,2489981,3168048
2021-04-21,31,16,1624360,96600,679900,847860,1307408,51593,563596,689948
2021-04-21,53,16,6411100,393600,2741500,3276000,5149883,192240,2214327,2740025
2021-04-21,50,16,602600,40200,269900,292500,496149,23641,221997,249996
2021-04-21,15,16,1326600,70000,546800,709800,1089152,19497,375896,599999
2021-04-21,16,16,1345955,83100,586400,676455,994195,29904,446428,517431
2021-04-21,54,16,1586845,95500,724800,766545,1098127,19017,527384,551726
2021-04-21,4,16,6028435,372800,2634500,3021135,4631928,130571,2024868,2473994
2021-04-21,40,16,3567185,192700,1595500,1778985,2525644,68133,1166324,1291153
2021-04-21,6,16,34409560,2259300,14594800,17555460,27013516,1066609,11989032,13955043
2021-04-21,30,16,921715,61100,416600,444015,697964,21579,337218,338989
2021-04-21,34,16,7444665,445300,3109700,3889665,6510179,268273,2862240,3379191
2021-04-21,37,16,8654440,543900,3607600,4502940,6396246,234081,2687598,3474238
2021-04-21,45,16,4074705,257000,1665100,2152605,2984448,96204,1180418,1706771
2021-04-21,49,16,2283230,137800,1023400,1122030,1937305,82512,842972,1011821
2021-04-21,25,16,6362390,376000,2698300,3288090,5372992,209228,2355960,2807727
2021-04-21,32,16,2323160,146900,985200,1191060,1879451,70950,786798,1021703
2021-04-21,18,16,5086110,337300,2140100,2608710,3764137,123850,1601016,2032597
2021-04-21,11,16,720775,44500,293100,383175,532219,20055,203937,308225
2021-04-21,47,16,5241110,326500,2243500,2671110,3644333,107052,1616435,1916143
2021-04-21,24,16,5223150,311600,2203000,2708550,4238913,183987,1835499,2216772
2021-04-21,8,16,4792990,290200,2111700,2391090,3942162,142922,1800098,1998083
2021-04-21,12,16,18605965,1343800,7733100,9529065,13652873,528687,5973109,7130478
2021-04-21,10,16,849255,50600,356200,442455,672471,26994,266992,378291
2021-04-21,55,16,4776225,283300,2056400,2436525,4178933,169420,1801691,2207377
2021-04-21,48,16,23032495,1584000,9490900,11957595,17065670,633398,7536306,8895268
2021-04-21,9,16,3521165,219800,1431900,1869465,2870146,116957,1195532,1557437
2021-04-21,1,16,3796070,244000,1655500,1896570,2360527,72328,1125704,1162495
2021-04-21,27,16,4508120,267600,1920800,2319720,3888651,194385,1681026,2013012
2021-04-21,36,16,16746585,952150,7106600,8687835,14003973,574216,6095136,7332150
2021-04-21,19,16,2574135,162400,1145600,1266135,2149867,89951,1012616,1047178
2021-04-21,26,16,8482260,520700,3619300,4342260,6330276,225385,2789254,3314402
2021-04-21,29,16,4911445,276100,2051400,2583945,3588783,117369,1436094,2034981
2021-04-21,17,16,10713065,709200,4562000,5441865,8455483,301320,3669339,4480529
2021-04-21,41,16,3466045,226600,1505700,1733745,2680641,90832,1189713,1398667
2021-04-21,13,16,8341495,497900,3553400,4290195,5655164,138646,2576649,2939553
2021-04-21,23,16,1204480,80200,538500,585780,1048457,69983,466096,512266
2021-04-21,20,16,2486365,143100,1136800,1206465,1850135,56138,863108,930394
2021-04-21,35,16,1931405,124400,824400,982605,1656039,45606,735058,873295
2021-04-21,56,16,472315,31400,227000,213915,332929,11172,161366,160216
2021-04-21,46,16,826965,53300,382300,391365,643744,18044,298485,327202
2021-04-21,28,16,2298885,151000,1039700,1108185,1486937,44739,720959,720381
2021-04-21,2,16,749605,51600,323800,374205,524758,13703,235063,275919
2021-04-21,33,16,1157055,82800,510900,563355,1113989,50113,483083,580766
2021-04-21,39,16,9605145,534500,4060900,5009745,7556893,283471,3297568,3969232
2021-04-20,26,16,8244950,520700,3397200,4327050,6234096,224984,2753467,3254414
2021-04-20,51,16,7163475,414600,2996100,3752775,5807003,213333,2465507,3126643
2021-04-20,9,16,3500125,219800,1413200,1867125,2834601,116716,1182219,1535450
2021-04-20,13,16,8266105,497900,3521300,4246905,5583537,137267,2549634,2896336
2021-04-20,4,16,5872195,372800,2480600,3018795,4581441,128513,2005263,2445239
2021-04-20,33,16,1141155,82800,495000,563355,1108521,50052,480800,577642
2021-04-20,34,16,7429225,445300,3096600,3887325,6415408,267841,2822232,3324860
2021-04-20,24,16,5158660,311600,2146700,2700360,4166108,183686,1808153,2171653
2021-04-20,31,16,1616190,96600,672900,846690,1297175,51320,557081,686526
2021-04-20,53,16,6293730,393600,2695500,3204630,5087896,191981,2188090,2704563
2021-04-20,10,16,841985,50600,350100,441285,662401,25007,265117,372094
2021-04-20,29,16,4735685,276100,1966900,2492685,3545080,116114,1420527,2008100
2021-04-20,47,16,5123710,326500,2184600,2612610,3597623,106532,1597734,1888753
2021-04-20,20,16,2370335,143100,1066400,1160835,1831938,56042,857629,917782
2021-04-20,32,16,2213800,146900,932000,1134900,1863377,70908,776384,1016085
2021-04-20,49,16,2179140,137800,962600,1078740,1918236,82422,833805,1002009
2021-04-20,35,16,1921825,124400,819500,977925,1643816,45564,727147,869056
2021-04-20,16,16,1327455,83100,567900,676455,984868,29886,442972,511588
2021-04-20,15,16,1301260,70000,523800,707460,1075745,19395,367909,594681
2021-04-20,39,16,9465985,534500,3954500,4976985,7469175,282947,3271641,3908101
2021-04-20,23,16,1170180,80200,504200,585780,1041650,69970,462511,509057
2021-04-20,54,16,1581835,95500,723300,763035,1090281,19016,524763,546502
2021-04-20,2,16,746805,51600,321000,374205,519030,13601,232482,272875
2021-04-20,46,16,816365,53300,371700,391365,639799,18038,296690,325058
2021-04-20,48,16,21882555,1584000,9010200,11288355,16870701,630887,7458035,8781082
2021-04-20,40,16,3516145,192700,1546800,1776645,2506422,68106,1155304,1282978
2021-04-20,25,16,6219300,376000,2563400,3279900,5293380,207871,2330523,2754913
2021-04-20,22,16,3543970,222400,1522500,1799070,2517042,89283,1146820,1279987
2021-04-20,56,16,469615,31400,224300,213915,332765,11172,161209,160209
2021-04-20,38,16,598530,31600,271700,295230,527930,21641,233186,273103
2021-04-20,37,16,8375430,543900,3484200,4347330,6329443,233968,2659586,3435560
2021-04-20,21,16,3587075,221500,1531600,1833975,2877497,105577,1305177,1466477
2021-04-20,12,16,18488235,1343800,7625900,9518535,13486553,527015,5918921,7020541
2021-04-20,6,16,33776490,2259300,14173500,17343690,26689222,1064778,11850070,13771632
2021-04-20,18,16,4962550,337300,2072700,2552550,3726846,123817,1587863,2008671
2021-04-20,44,16,976915,53700,397300,525915,801289,37627,349605,414033
2021-04-20,50,16,593200,40200,260500,292500,491770,23638,220838,246779
2021-04-20,28,16,2256545,151000,999700,1105845,1473438,44591,715488,712501
2021-04-20,8,16,4679750,290200,2012500,2377050,3890828,142825,1777207,1969750
2021-04-20,42,16,10783625,849500,4549200,5384925,8690848,324388,3742299,4623940
2021-04-20,36,16,16288865,952150,6808000,8528715,13829745,566580,6027825,7232935
2021-04-20,11,16,715305,44500,288800,382005,525165,19874,200738,304551
2021-04-20,41,16,3374405,226600,1451500,1696305,2653785,90656,1180391,1381329
2021-04-20,55,16,4769385,283300,2051900,2434185,4145118,169362,1788566,2186754
2021-04-20,19,16,2538095,162400,1111900,1263795,2132028,89887,1005518,1036504
2021-04-20,1,16,3761730,244000,1623500,1894230,2327764,72132,1111444,1144188
2021-04-20,27,16,4376110,267600,1862500,2246010,3850054,194285,1663739,1991803
2021-04-20,30,16,906965,61100,407700,438165,692839,21476,334895,336293
2021-04-20,5,16,2402760,157900,1065500,1179360,1624969,53821,765752,805013
2021-04-20,45,16,4040815,257000,1651100,2132715,2963058,96171,1171566,1694266
2021-04-20,17,16,10494045,709200,4350000,5434845,8371979,300434,3638029,4429312
2021-04-19,12,16,17807745,1343800,7433300,9030645,13400013,526696,5893591,6959695
2021-04-19,24,16,4967520,311600,2086600,2569320,4110450,183490,1790662,2133753
2021-04-19,30,16,899445,61100,407200,431145,691035,21443,334064,335354
2021-04-19,44,16,895785,53700,385200,456885,787717,37617,344395,405681
2021-04-19,37,16,8309510,543900,3483800,4281810,6300491,233938,2651452,3414772
2021-04-19,55,16,4542495,283300,2043800,2215395,4128223,169344,1781858,2176585
2021-04-19,32,16,2202110,146900,928500,1126710,1856362,70882,773090,1012390
2021-04-19,1,16,3664740,244000,1616600,1804140,2297563,72031,1099762,1125770
2021-04-19,46,16,802795,53300,371000,378495,638869,18034,296539,324283
2021-04-19,56,16,468615,31400,223300,213915,323956,11165,157074,155542
2021-04-19,5,16,2370830,157900,1044100,1168830,1618371,53790,764134,800064
2021-04-19,9,16,3395165,219800,1376100,1799265,2808703,116713,1175068,1516706
2021-04-19,19,16,2481445,162400,1107900,1211145,2125941,89848,1004267,1031707
2021-04-19,31,16,1556360,96600,670400,789360,1280204,50708,551047,676222
2021-04-19,17,16,10246165,709200,4329100,5207865,8306266,299718,3617576,4384781
2021-04-19,2,16,746705,51600,320900,374205,517521,13597,231777,272075
2021-04-19,49,16,2166920,137800,957400,1071720,1918236,82422,833805,1002009
2021-04-19,23,16,1144750,80200,501000,563550,1035968,69970,459891,505995
2021-04-19,45,16,3914045,257000,1607400,2049645,2947704,96163,1163465,1687021
2021-04-19,26,16,7872710,520700,3390000,3962010,6202312,224904,2741046,3235131
2021-04-19,16,16,1283065,83100,555100,644865,981273,29886,441711,509256
2021-04-19,10,16,818475,50600,341800,426075,657111,25005,263269,368655
2021-04-19,27,16,4194140,267600,1798700,2127840,3787907,194180,1644140,1949361
2021-04-19,18,16,4775740,337300,2053200,2385240,3713772,123491,1580524,2003282
2021-04-19,21,16,3429405,221500,1503800,1704105,2868642,105522,1302237,1460619
2021-04-19,13,16,8033225,497900,3421800,4113525,5542994,137083,2534920,2870691
2021-04-19,40,16,3385565,192700,1502800,1690065,2500302,67994,1153040,1279234
2021-04-19,38,16,590480,31600,269500,289380,527870,21641,233139,273090
2021-04-19,53,16,5999170,393600,2609200,2996370,5050192,191824,2170644,2684466
2021-04-19,29,16,4715505,276100,1963100,2476305,3536035,116092,1417729,2001875
2021-04-19,54,16,1522165,95500,723300,703365,1084664,19004,523362,542298
2021-04-19,28,16,2246015,151000,999700,1095315,1467335,44549,713332,708596
2021-04-19,42,16,10649235,849500,4516600,5283135,8591616,323967,3706852,4560576
2021-04-19,20,16,2361115,143100,1064200,1153815,1827318,55987,856212,914634
2021-04-19,8,16,4515250,290200,1965000,2260050,3846376,142601,1762458,1940281
2021-04-19,15,16,1269070,70000,523200,675870,943082,19311,328483,501528
2021-04-19,34,16,7169475,445300,3006500,3717675,6340637,267373,2789490,3283299
2021-04-19,35,16,1882565,124400,813000,945165,1640167,45518,724873,867733
2021-04-19,39,16,9214895,534500,3875400,4804995,7417360,282867,3256888,3871142
2021-04-19,11,16,683975,44500,279700,359775,521527,19851,198995,302679
2021-04-19,4,16,5738495,372800,2475600,2890095,4550226,128054,1996024,2423732
2021-04-19,47,16,5103860,326500,2182300,2595060,3583674,106512,1594260,1878305
2021-04-19,48,16,21453555,1584000,8967300,10902255,16745114,629583,7395025,8719810
2021-04-19,51,16,6777945,414600,2913600,3449745,5740358,212691,2436867,3089341
2021-04-19,41,16,3219255,226600,1407500,1585155,2628195,90514,1175651,1360623
2021-04-19,33,16,1096375,82800,478300,535275,1102415,49973,478375,574040
2021-04-19,6,16,32618010,2259300,13780200,16578510,26435308,1064206,11738558,13629803
2021-04-19,25,16,5967370,376000,2556000,3035370,5242290,207797,2314679,2719741
2021-04-19,22,16,3513250,222400,1522200,1768650,2507009,89262,1142592,1274203
2021-04-19,36,16,16098245,952150,6799900,8346195,13676604,563228,5974145,7136862
2021-04-19,50,16,570360,40200,251700,278460,482794,23330,216353,242596
